"Kod";"Nazwa";"styczeń;stopa bezrobocia rejestrowanego;2016;[%]";"styczeń;stopa bezrobocia rejestrowanego;2017;[%]";"styczeń;stopa bezrobocia rejestrowanego;2018;[%]";"styczeń;stopa bezrobocia rejestrowanego;2019;[%]";"styczeń;stopa bezrobocia rejestrowanego;2020;[%]";"styczeń;stopa bezrobocia rejestrowanego;2021;[%]";"styczeń;stopa bezrobocia rejestrowanego;2022;[%]";"styczeń;stopa bezrobocia rejestrowanego;2023;[%]";"styczeń;stopa bezrobocia rejestrowanego;2024;[%]";"styczeń;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"styczeń;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"styczeń;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"styczeń;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"styczeń;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"styczeń;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"styczeń;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"styczeń;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"styczeń;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"luty;stopa bezrobocia rejestrowanego;2016;[%]";"luty;stopa bezrobocia rejestrowanego;2017;[%]";"luty;stopa bezrobocia rejestrowanego;2018;[%]";"luty;stopa bezrobocia rejestrowanego;2019;[%]";"luty;stopa bezrobocia rejestrowanego;2020;[%]";"luty;stopa bezrobocia rejestrowanego;2021;[%]";"luty;stopa bezrobocia rejestrowanego;2022;[%]";"luty;stopa bezrobocia rejestrowanego;2023;[%]";"luty;stopa bezrobocia rejestrowanego;2024;[%]";"luty;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"luty;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"luty;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"luty;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"luty;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"luty;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"luty;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"luty;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"luty;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"marzec;stopa bezrobocia rejestrowanego;2016;[%]";"marzec;stopa bezrobocia rejestrowanego;2017;[%]";"marzec;stopa bezrobocia rejestrowanego;2018;[%]";"marzec;stopa bezrobocia rejestrowanego;2019;[%]";"marzec;stopa bezrobocia rejestrowanego;2020;[%]";"marzec;stopa bezrobocia rejestrowanego;2021;[%]";"marzec;stopa bezrobocia rejestrowanego;2022;[%]";"marzec;stopa bezrobocia rejestrowanego;2023;[%]";"marzec;stopa bezrobocia rejestrowanego;2024;[%]";"marzec;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"marzec;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"marzec;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"marzec;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"marzec;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"marzec;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"marzec;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"marzec;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"marzec;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"kwiecień;stopa bezrobocia rejestrowanego;2016;[%]";"kwiecień;stopa bezrobocia rejestrowanego;2017;[%]";"kwiecień;stopa bezrobocia rejestrowanego;2018;[%]";"kwiecień;stopa bezrobocia rejestrowanego;2019;[%]";"kwiecień;stopa bezrobocia rejestrowanego;2020;[%]";"kwiecień;stopa bezrobocia rejestrowanego;2021;[%]";"kwiecień;stopa bezrobocia rejestrowanego;2022;[%]";"kwiecień;stopa bezrobocia rejestrowanego;2023;[%]";"kwiecień;stopa bezrobocia rejestrowanego;2024;[%]";"kwiecień;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"kwiecień;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"kwiecień;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"kwiecień;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"kwiecień;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"kwiecień;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"kwiecień;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"kwiecień;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"kwiecień;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"maj;stopa bezrobocia rejestrowanego;2016;[%]";"maj;stopa bezrobocia rejestrowanego;2017;[%]";"maj;stopa bezrobocia rejestrowanego;2018;[%]";"maj;stopa bezrobocia rejestrowanego;2019;[%]";"maj;stopa bezrobocia rejestrowanego;2020;[%]";"maj;stopa bezrobocia rejestrowanego;2021;[%]";"maj;stopa bezrobocia rejestrowanego;2022;[%]";"maj;stopa bezrobocia rejestrowanego;2023;[%]";"maj;stopa bezrobocia rejestrowanego;2024;[%]";"maj;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"maj;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"maj;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"maj;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"maj;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"maj;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"maj;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"maj;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"maj;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"czerwiec;stopa bezrobocia rejestrowanego;2016;[%]";"czerwiec;stopa bezrobocia rejestrowanego;2017;[%]";"czerwiec;stopa bezrobocia rejestrowanego;2018;[%]";"czerwiec;stopa bezrobocia rejestrowanego;2019;[%]";"czerwiec;stopa bezrobocia rejestrowanego;2020;[%]";"czerwiec;stopa bezrobocia rejestrowanego;2021;[%]";"czerwiec;stopa bezrobocia rejestrowanego;2022;[%]";"czerwiec;stopa bezrobocia rejestrowanego;2023;[%]";"czerwiec;stopa bezrobocia rejestrowanego;2024;[%]";"czerwiec;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"czerwiec;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"czerwiec;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"czerwiec;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"czerwiec;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"czerwiec;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"czerwiec;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"czerwiec;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"czerwiec;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"lipiec;stopa bezrobocia rejestrowanego;2016;[%]";"lipiec;stopa bezrobocia rejestrowanego;2017;[%]";"lipiec;stopa bezrobocia rejestrowanego;2018;[%]";"lipiec;stopa bezrobocia rejestrowanego;2019;[%]";"lipiec;stopa bezrobocia rejestrowanego;2020;[%]";"lipiec;stopa bezrobocia rejestrowanego;2021;[%]";"lipiec;stopa bezrobocia rejestrowanego;2022;[%]";"lipiec;stopa bezrobocia rejestrowanego;2023;[%]";"lipiec;stopa bezrobocia rejestrowanego;2024;[%]";"lipiec;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"lipiec;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"lipiec;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"lipiec;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"lipiec;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"lipiec;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"lipiec;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"lipiec;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"lipiec;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"sierpień;stopa bezrobocia rejestrowanego;2016;[%]";"sierpień;stopa bezrobocia rejestrowanego;2017;[%]";"sierpień;stopa bezrobocia rejestrowanego;2018;[%]";"sierpień;stopa bezrobocia rejestrowanego;2019;[%]";"sierpień;stopa bezrobocia rejestrowanego;2020;[%]";"sierpień;stopa bezrobocia rejestrowanego;2021;[%]";"sierpień;stopa bezrobocia rejestrowanego;2022;[%]";"sierpień;stopa bezrobocia rejestrowanego;2023;[%]";"sierpień;stopa bezrobocia rejestrowanego;2024;[%]";"sierpień;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"sierpień;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"sierpień;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"sierpień;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"sierpień;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"sierpień;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"sierpień;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"sierpień;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"sierpień;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"wrzesień;stopa bezrobocia rejestrowanego;2016;[%]";"wrzesień;stopa bezrobocia rejestrowanego;2017;[%]";"wrzesień;stopa bezrobocia rejestrowanego;2018;[%]";"wrzesień;stopa bezrobocia rejestrowanego;2019;[%]";"wrzesień;stopa bezrobocia rejestrowanego;2020;[%]";"wrzesień;stopa bezrobocia rejestrowanego;2021;[%]";"wrzesień;stopa bezrobocia rejestrowanego;2022;[%]";"wrzesień;stopa bezrobocia rejestrowanego;2023;[%]";"wrzesień;stopa bezrobocia rejestrowanego;2024;[%]";"wrzesień;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"wrzesień;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"wrzesień;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"wrzesień;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"wrzesień;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"wrzesień;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"wrzesień;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"wrzesień;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"wrzesień;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"październik;stopa bezrobocia rejestrowanego;2016;[%]";"październik;stopa bezrobocia rejestrowanego;2017;[%]";"październik;stopa bezrobocia rejestrowanego;2018;[%]";"październik;stopa bezrobocia rejestrowanego;2019;[%]";"październik;stopa bezrobocia rejestrowanego;2020;[%]";"październik;stopa bezrobocia rejestrowanego;2021;[%]";"październik;stopa bezrobocia rejestrowanego;2022;[%]";"październik;stopa bezrobocia rejestrowanego;2023;[%]";"październik;stopa bezrobocia rejestrowanego;2024;[%]";"październik;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"październik;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"październik;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"październik;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"październik;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"październik;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"październik;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"październik;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"październik;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"listopad;stopa bezrobocia rejestrowanego;2016;[%]";"listopad;stopa bezrobocia rejestrowanego;2017;[%]";"listopad;stopa bezrobocia rejestrowanego;2018;[%]";"listopad;stopa bezrobocia rejestrowanego;2019;[%]";"listopad;stopa bezrobocia rejestrowanego;2020;[%]";"listopad;stopa bezrobocia rejestrowanego;2021;[%]";"listopad;stopa bezrobocia rejestrowanego;2022;[%]";"listopad;stopa bezrobocia rejestrowanego;2023;[%]";"listopad;stopa bezrobocia rejestrowanego;2024;[%]";"listopad;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"listopad;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"listopad;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"listopad;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"listopad;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"listopad;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"listopad;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"listopad;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"listopad;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";"grudzień;stopa bezrobocia rejestrowanego;2016;[%]";"grudzień;stopa bezrobocia rejestrowanego;2017;[%]";"grudzień;stopa bezrobocia rejestrowanego;2018;[%]";"grudzień;stopa bezrobocia rejestrowanego;2019;[%]";"grudzień;stopa bezrobocia rejestrowanego;2020;[%]";"grudzień;stopa bezrobocia rejestrowanego;2021;[%]";"grudzień;stopa bezrobocia rejestrowanego;2022;[%]";"grudzień;stopa bezrobocia rejestrowanego;2023;[%]";"grudzień;stopa bezrobocia rejestrowanego;2024;[%]";"grudzień;stopa napływu bezrobotnych zarejestrowanych;2016;[%]";"grudzień;stopa napływu bezrobotnych zarejestrowanych;2017;[%]";"grudzień;stopa napływu bezrobotnych zarejestrowanych;2018;[%]";"grudzień;stopa napływu bezrobotnych zarejestrowanych;2019;[%]";"grudzień;stopa napływu bezrobotnych zarejestrowanych;2020;[%]";"grudzień;stopa napływu bezrobotnych zarejestrowanych;2021;[%]";"grudzień;stopa napływu bezrobotnych zarejestrowanych;2022;[%]";"grudzień;stopa napływu bezrobotnych zarejestrowanych;2023;[%]";"grudzień;stopa napływu bezrobotnych zarejestrowanych;2024;[%]";
0000000;"POLSKA";10,2;8,5;6,8;6,1;5,5;6,5;5,9;5,5;5,4;1,4;1,2;1,1;1,0;0,9;0,7;0,7;0,8;0,9;10,2;8,4;6,8;6,1;5,5;6,6;5,9;5,6;5,4;1,2;0,9;0,8;0,7;0,7;0,6;0,6;0,7;0,7;9,9;8,0;6,6;5,9;5,4;6,4;5,8;5,4;5,3;1,1;1,0;0,8;0,7;0,6;0,6;0,7;0,7;0,6;9,4;7,6;6,3;5,6;5,8;6,3;5,6;5,3;5,1;1,1;0,8;0,8;0,7;0,6;0,5;0,6;0,6;0,6;9,1;7,3;6,1;5,4;6,0;6,1;5,4;5,1;5,0;1,0;0,9;0,7;0,7;0,6;0,5;0,6;0,6;0,6;8,7;7,0;5,8;5,3;6,1;6,0;5,2;5,1;4,9;1,0;0,8;0,7;0,6;0,6;0,5;0,6;0,6;0,6;8,5;7,0;5,8;5,2;6,1;5,9;5,2;5,0;5,0;1,0;0,9;0,8;0,8;0,7;0,6;0,7;0,7;0,7;8,4;7,0;5,8;5,2;6,1;5,8;5,2;5,0;5,0;1,0;1,0;0,8;0,7;0,6;0,6;0,7;0,7;0,7;8,3;6,8;5,7;5,1;6,1;5,6;5,1;5,0;5,0;1,3;1,1;0,9;0,8;0,8;0,7;0,8;0,8;0,8;8,2;6,6;5,7;5,0;6,1;5,5;5,1;5,0;4,9;1,2;1,1;0,9;0,8;0,7;0,6;0,8;0,7;0,7;8,2;6,5;5,7;5,1;6,1;5,4;5,1;5,0;5,0;1,1;1,0;0,8;0,7;0,6;0,6;0,7;0,7;0,6;8,2;6,6;5,8;5,2;6,3;5,8;5,2;5,1;5,1;1,2;0,9;0,8;0,7;0,6;0,7;0,7;0,6;0,6;
0200000;"DOLNOŚLĄSKIE";8,9;7,5;5,9;5,4;4,9;5,8;5,0;4,8;4,7;1,3;1,2;1,0;0,9;0,9;0,6;0,6;0,7;0,8;9,0;7,4;5,9;5,4;4,9;5,9;5,0;4,8;4,9;1,2;0,9;0,8;0,7;0,7;0,6;0,5;0,6;0,7;8,8;7,1;5,8;5,3;4,8;5,8;4,9;4,7;4,8;1,2;1,0;0,8;0,7;0,6;0,6;0,7;0,7;0,6;8,4;6,8;5,6;5,1;5,1;5,7;4,8;4,6;4,7;1,1;0,8;0,7;0,7;0,5;0,5;0,6;0,5;0,6;8,0;6,5;5,4;4,9;5,5;5,6;4,7;4,5;4,6;1,0;0,9;0,7;0,6;0,6;0,5;0,6;0,5;0,5;7,7;6,3;5,2;4,7;5,6;5,4;4,5;4,4;4,5;1,0;0,8;0,7;0,6;0,7;0,5;0,6;0,5;0,6;7,5;6,2;5,1;4,7;5,7;5,3;4,5;4,4;4,6;1,0;0,9;0,8;0,7;0,7;0,5;0,6;0,6;0,6;7,4;6,2;5,1;4,7;5,7;5,2;4,5;4,4;4,6;1,0;0,9;0,8;0,7;0,6;0,5;0,6;0,6;0,6;7,3;6,1;5,1;4,6;5,6;5,0;4,5;4,4;4,6;1,2;1,1;0,8;0,8;0,8;0,6;0,7;0,7;0,7;7,2;5,8;5,0;4,5;5,5;4,9;4,4;4,3;4,5;1,1;1,0;0,9;0,8;0,7;0,6;0,7;0,7;0,7;7,2;5,6;5,1;4,5;5,5;4,8;4,4;4,4;4,6;1,2;0,9;0,8;0,7;0,5;0,5;0,6;0,6;0,6;7,2;5,7;5,2;4,6;5,6;4,9;4,5;4,4;4,6;1,2;0,9;0,8;0,7;0,6;0,6;0,6;0,5;0,6;
0400000;"KUJAWSKO-POMORSKIE";13,8;12,4;10,3;9,2;8,3;9,4;8,3;7,8;7,6;1,9;1,6;1,5;1,4;1,3;0,9;1,0;1,2;1,2;13,9;12,3;10,2;9,1;8,2;9,4;8,2;7,8;7,6;1,7;1,2;1,1;1,0;1,0;0,8;0,8;0,9;0,9;13,5;11,9;9,8;8,8;7,9;9,2;8,0;7,5;7,4;1,6;1,3;1,2;1,0;0,8;0,8;1,0;0,9;0,8;13,0;11,3;9,4;8,4;8,3;8,9;7,7;7,3;7,2;1,5;1,1;1,1;0,9;0,8;0,6;0,8;0,8;0,8;12,6;10,9;9,1;8,1;8,7;8,7;7,5;7,1;7,1;1,4;1,2;1,0;0,9;0,9;0,7;0,9;0,8;0,8;12,2;10,5;8,8;7,9;8,8;8,4;7,3;7,1;7,0;1,3;1,1;1,1;0,8;0,8;0,7;0,8;0,8;0,8;11,9;10,4;8,7;7,8;8,7;8,2;7,2;7,0;6,9;1,3;1,3;1,2;1,0;0,9;0,8;0,9;0,9;0,9;11,8;10,2;8,6;7,7;8,7;8,1;7,2;6,9;7,0;1,4;1,3;1,2;1,0;0,9;0,8;0,9;0,9;0,9;11,7;10,1;8,6;7,6;8,7;7,9;7,1;6,9;7,0;1,7;1,5;1,3;1,2;1,1;0,9;1,2;1,1;1,0;11,6;9,8;8,5;7,5;8,6;7,7;7,1;6,8;7,0;1,6;1,5;1,3;1,1;0,9;0,9;1,1;1,0;1,0;11,7;9,8;8,6;7,6;8,7;7,6;7,2;6,9;7,1;1,6;1,4;1,2;1,0;0,8;0,9;1,0;1,0;0,9;12,0;9,9;8,8;7,9;9,0;8,1;7,3;7,1;7,3;1,7;1,4;1,2;1,0;0,9;0,9;1,1;0,9;0,9;
0600000;"LUBELSKIE";12,1;10,7;9,1;8,3;7,8;8,5;9,0;8,4;8,0;1,4;1,4;1,3;1,3;1,1;0,8;1,1;1,2;1,2;12,1;10,6;8,9;8,2;7,7;8,5;9,0;8,3;7,9;1,1;1,0;0,9;0,8;0,8;0,7;0,8;0,8;0,9;11,8;10,2;8,7;8,0;7,6;8,3;8,8;8,1;7,7;1,1;1,1;0,9;0,9;0,7;0,7;1,0;0,9;0,8;11,3;9,7;8,3;7,7;7,9;8,1;8,6;7,9;7,5;1,0;0,9;0,9;0,8;0,6;0,6;0,8;0,7;0,8;10,9;9,3;8,1;7,5;8,1;8,0;8,3;7,6;7,4;0,9;0,9;0,9;0,8;0,6;0,7;0,9;0,7;0,7;10,4;8,9;7,8;7,3;8,1;7,7;8,1;7,5;7,2;0,9;0,9;0,9;0,7;0,7;0,7;0,8;0,8;0,8;10,3;8,9;7,8;7,2;8,1;7,6;8,0;7,4;7,2;1,1;1,1;1,1;1,0;0,7;0,8;1,0;0,9;0,9;10,2;8,9;7,8;7,2;8,1;7,5;7,9;7,4;7,3;1,1;1,2;1,0;0,9;0,7;0,7;1,0;0,9;0,8;9,9;8,7;7,7;7,1;7,9;7,3;7,8;7,3;7,2;1,3;1,2;1,0;1,0;0,9;0,8;1,1;1,0;0,9;9,9;8,5;7,7;7,1;7,9;7,1;7,8;7,3;7,1;1,3;1,3;1,1;1,0;0,9;0,8;1,1;1,0;1,0;10,1;8,6;7,8;7,2;8,0;7,1;7,9;7,3;7,2;1,3;1,2;1,0;1,0;0,7;0,8;1,0;1,0;0,9;10,3;8,8;8,0;7,5;8,2;8,7;8,0;7,6;7,4;1,5;1,3;1,0;1,0;0,8;1,0;1,1;1,0;0,9;
0800000;"LUBUSKIE";11,2;8,9;7,0;6,2;5,3;6,6;5,2;4,8;4,7;2,0;1,7;1,6;1,3;1,2;0,9;0,8;1,0;1,1;11,0;8,6;6,9;6,1;5,3;6,6;5,1;4,8;4,8;1,6;1,2;1,0;0,9;0,9;0,7;0,7;0,8;0,9;10,5;8,2;6,5;5,8;5,2;6,3;5,0;4,7;4,6;1,4;1,4;1,0;1,0;0,8;0,7;0,8;0,9;0,8;9,9;7,8;6,2;5,4;5,7;6,1;4,8;4,5;4,5;1,4;1,2;1,0;0,9;0,8;0,6;0,7;0,7;0,8;9,4;7,5;6,0;5,3;6,1;5,9;4,6;4,3;4,4;1,3;1,1;1,0;0,9;0,9;0,6;0,8;0,7;0,7;9,0;7,1;5,8;5,1;6,1;5,8;4,4;4,2;4,3;1,3;1,0;0,9;0,8;0,8;0,7;0,7;0,7;0,8;8,8;7,0;5,8;5,0;6,1;5,6;4,3;4,2;4,3;1,4;1,2;1,0;1,0;0,9;0,8;0,8;0,7;0,9;8,7;7,0;5,8;4,9;6,1;5,5;4,3;4,3;4,4;1,4;1,3;1,0;0,9;0,7;0,7;0,8;0,8;0,8;8,4;6,8;5,7;4,8;6,1;5,2;4,2;4,3;4,3;1,7;1,4;1,2;1,1;1,0;0,8;1,0;0,9;0,9;8,4;6,5;5,6;4,7;6,1;5,0;4,2;4,3;4,3;1,5;1,3;1,1;1,0;0,9;0,8;0,9;0,9;0,9;8,4;6,4;5,7;4,7;6,1;4,9;4,3;4,3;4,4;1,4;1,2;1,0;0,9;0,7;0,7;0,8;0,8;0,8;8,6;6,5;5,8;4,9;6,3;5,1;4,4;4,3;4,5;1,6;1,2;1,0;1,0;0,8;0,8;0,8;0,7;0,8;
1000000;"ŁÓDZKIE";10,7;8,7;7,0;6,3;5,7;6,4;6,3;5,7;5,7;1,4;1,2;1,1;1,0;0,9;0,6;0,7;0,8;0,9;10,8;8,7;6,9;6,3;5,6;6,5;6,2;5,8;5,8;1,2;0,9;0,8;0,7;0,7;0,6;0,6;0,7;0,7;10,5;8,4;6,8;6,1;5,6;6,5;6,2;5,7;5,7;1,2;1,0;0,8;0,7;0,5;0,6;0,7;0,7;0,7;10,0;8,0;6,5;5,9;5,8;6,4;6,1;5,7;5,5;1,0;0,8;0,8;0,7;0,5;0,5;0,6;0,6;0,6;9,7;7,7;6,3;5,7;6,0;6,3;6,0;5,6;5,4;0,9;0,9;0,7;0,7;0,6;0,5;0,6;0,6;0,6;9,3;7,4;6,2;5,6;6,2;6,1;5,8;5,6;5,4;0,9;0,8;0,7;0,6;0,6;0,5;0,6;0,6;0,6;9,1;7,3;6,1;5,6;6,2;6,1;5,8;5,5;5,4;0,9;0,9;0,8;0,7;0,6;0,6;0,6;0,7;0,7;8,9;7,3;6,1;5,5;6,2;6,0;5,7;5,5;5,4;1,0;1,0;0,8;0,7;0,6;0,5;0,7;0,7;0,7;8,7;7,1;6,1;5,4;6,2;5,9;5,6;5,4;5,4;1,2;1,1;0,8;0,8;0,7;0,6;0,8;0,7;0,7;8,6;6,8;6,0;5,3;6,1;5,8;5,5;5,3;5,3;1,2;1,0;0,8;0,8;0,6;0,6;0,7;0,7;0,7;8,5;6,7;6,0;5,3;6,1;5,7;5,4;5,3;5,3;1,0;1,0;0,8;0,7;0,5;0,5;0,7;0,6;0,6;8,5;6,7;6,1;5,4;6,2;6,1;5,5;5,4;5,4;1,2;0,9;0,8;0,7;0,6;0,6;0,7;0,6;0,6;
1200000;"MAŁOPOLSKIE";8,6;6,8;5,5;4,9;4,3;5,6;5,1;4,7;4,5;1,1;1,0;0,9;0,8;0,7;0,6;0,6;0,7;0,7;8,7;6,7;5,5;4,9;4,3;5,6;5,1;4,7;4,5;1,0;0,8;0,6;0,6;0,6;0,5;0,5;0,6;0,6;8,4;6,4;5,3;4,7;4,3;5,5;5,0;4,6;4,4;0,9;0,8;0,7;0,6;0,5;0,5;0,6;0,6;0,6;8,0;6,1;5,1;4,5;4,7;5,4;4,8;4,5;4,3;0,8;0,7;0,6;0,5;0,6;0,4;0,6;0,5;0,5;7,6;5,9;4,9;4,3;5,0;5,2;4,7;4,3;4,2;0,7;0,7;0,6;0,5;0,6;0,4;0,5;0,5;0,5;7,2;5,6;4,7;4,2;5,1;5,0;4,5;4,2;4,1;0,8;0,7;0,6;0,5;0,6;0,4;0,5;0,5;0,5;7,0;5,6;4,7;4,2;5,1;4,9;4,5;4,2;4,1;0,8;0,8;0,7;0,6;0,6;0,5;0,6;0,6;0,6;6,8;5,6;4,7;4,1;5,2;4,9;4,5;4,2;4,1;0,8;0,8;0,6;0,5;0,5;0,5;0,6;0,5;0,6;6,7;5,5;4,7;4,1;5,2;4,8;4,5;4,1;4,1;1,1;0,9;0,7;0,7;0,7;0,6;0,8;0,6;0,7;6,6;5,3;4,6;4,0;5,2;4,6;4,5;4,1;4,1;1,0;0,9;0,7;0,7;0,6;0,5;0,7;0,6;0,6;6,6;5,3;4,7;4,0;5,3;4,6;4,5;4,1;4,1;0,9;0,8;0,7;0,6;0,5;0,5;0,6;0,6;0,6;6,6;5,3;4,7;4,1;5,3;5,0;4,4;4,2;4,2;0,9;0,7;0,6;0,5;0,5;0,5;0,6;0,5;0,5;
1400000;"MAZOWIECKIE";8,6;7,1;5,7;5,1;4,6;5,3;4,8;4,5;4,3;1,0;0,9;0,8;0,7;0,7;0,5;0,5;0,6;0,6;8,6;7,1;5,7;5,0;4,6;5,4;4,8;4,5;4,3;0,9;0,7;0,6;0,5;0,5;0,4;0,4;0,5;0,5;8,4;6,8;5,5;4,9;4,5;5,3;4,7;4,4;4,2;0,8;0,7;0,6;0,5;0,4;0,4;0,5;0,5;0,5;8,1;6,6;5,3;4,7;4,7;5,2;4,6;4,3;4,1;0,8;0,6;0,6;0,5;0,4;0,4;0,4;0,4;0,4;7,9;6,4;5,2;4,6;4,9;5,1;4,5;4,2;4,1;0,7;0,6;0,5;0,5;0,4;0,4;0,5;0,4;0,4;7,7;6,2;5,0;4,5;5,0;5,0;4,4;4,1;4,0;0,7;0,6;0,5;0,4;0,5;0,4;0,4;0,4;0,4;7,6;6,1;5,0;4,5;5,1;4,9;4,3;4,1;4,1;0,7;0,7;0,6;0,6;0,5;0,4;0,5;0,5;0,5;7,5;6,1;5,0;4,5;5,1;4,9;4,3;4,1;4,1;0,8;0,7;0,6;0,5;0,4;0,4;0,5;0,5;0,5;7,4;5,9;4,9;4,4;5,1;4,8;4,2;4,1;4,0;0,9;0,7;0,6;0,6;0,5;0,5;0,6;0,6;0,5;7,2;5,6;4,8;4,3;5,1;4,6;4,2;4,1;4,0;0,8;0,7;0,6;0,6;0,5;0,4;0,5;0,5;0,5;7,1;5,6;4,8;4,3;5,1;4,6;4,2;4,1;4,0;0,8;0,7;0,6;0,5;0,4;0,4;0,5;0,5;0,4;7,0;5,6;4,9;4,4;5,2;4,7;4,3;4,0;4,0;0,8;0,7;0,6;0,5;0,5;0,4;0,5;0,4;0,4;
